@RELATION clickbait_sample

@ATTRIBUTE id STRING
@ATTRIBUTE "word count" NUMERIC
@ATTRIBUTE "average word length" NUMERIC
@ATTRIBUTE "length of the longest word" NUMERIC
@ATTRIBUTE "whether start with number" {True, False}
@ATTRIBUTE "whether start with who/what/why/where/when/how" {True, False}
@ATTRIBUTE "number of stopwords" NUMERIC
@ATTRIBUTE polarity NUMERIC
@ATTRIBUTE subjectivity NUMERIC
@ATTRIBUTE "number of capital letters" NUMERIC
@ATTRIBUTE "number of all capital WORDS" NUMERIC
@ATTRIBUTE "number of punctuation (?, !)" NUMERIC
@ATTRIBUTE "number of bait words" NUMERIC
@ATTRIBUTE "presence of bait words" {True, False}
@ATTRIBUTE label {no-clickbait, clickbait}

@DATA
820798831323443200,8,4.75,7,False,False,3,0.0,0.0,2,0,1,0,False,clickbait
820765006442557440,17,4.529411764705882,8,False,False,4,-0.11666666666666665,0.4444444444444444,9,0,0,0,False,no-clickbait
820752430673563648,10,6.5,12,False,False,2,0.0,0.0,6,1,0,1,True,no-clickbait
820749525769973760,10,4.6,8,False,False,1,-0.1,0.2,7,1,0,0,False,no-clickbait
820711655604649984,13,6.0,12,False,False,4,0.0,0.0,1,0,0,0,False,no-clickbait
820709916293865472,12,5.25,9,False,False,3,-0.03333333333333333,0.03333333333333333,1,0,0,0,False,no-clickbait
820682288166031361,12,6.5,11,False,False,2,-0.5,0.5,4,0,0,0,False,clickbait
820655705971687424,18,4.555555555555555,10,False,False,7,0.0,0.0,4,0,0,0,False,no-clickbait
820654025209221121,12,5.166666666666667,10,False,False,2,-0.2,0.4,4,0,0,0,False,no-clickbait
820652447651741698,10,5.0,8,False,False,2,0.0,0.0,4,0,0,0,False,no-clickbait
820612255372996608,8,3.75,5,False,False,3,0.0,0.0,1,0,0,0,False,clickbait
820580246697218049,15,4.2,9,False,False,6,0.2,0.3666666666666667,1,1,0,0,False,clickbait
820571229966991360,7,7.857142857142857,11,False,False,1,0.0,0.0,1,0,0,0,False,no-clickbait
820571155815866368,9,5.555555555555555,13,False,False,2,0.0,0.0,4,0,0,0,False,no-clickbait
820556132355833857,9,4.666666666666667,8,True,False,3,0.0,0.0,0,0,0,2,True,clickbait
820538069745041411,12,4.916666666666667,11,False,False,4,0.0,0.0,1,0,0,0,False,no-clickbait
820517373232971776,9,5.333333333333333,9,False,False,2,-0.5,0.5,2,0,0,1,True,clickbait
820491067057381377,17,4.9411764705882355,17,False,False,5,-0.025,0.575,3,0,0,0,False,no-clickbait
820443041920065536,10,4.9,8,False,False,2,0.5,0.8333333333333334,1,0,0,0,False,no-clickbait
820388209804869632,13,5.3076923076923075,9,False,False,3,0.0,1.0,5,0,0,0,False,no-clickbait
820369720406839297,12,5.416666666666667,15,False,False,2,0.25,0.3333333333333333,11,1,0,0,False,no-clickbait
820341697590730752,8,5.875,11,False,False,1,0.0,0.0,3,0,0,0,False,no-clickbait
820326316494962689,11,5.454545454545454,10,False,False,2,-0.5,0.5,1,0,0,0,False,no-clickbait
820292451709685760,3,3.0,4,False,False,1,0.0,0.3,1,0,0,0,False,clickbait
820288591771402240,21,4.238095238095238,8,False,False,12,0.6,0.9,1,0,0,0,False,clickbait
820283017247727616,15,4.533333333333333,8,False,False,5,-0.4,0.7,1,1,0,0,False,no-clickbait
820271765796638720,11,5.2727272727272725,12,False,False,5,0.2,0.30000000000000004,4,0,0,0,False,no-clickbait
820235183265816576,11,5.090909090909091,8,False,False,1,-0.1,0.4,4,0,0,0,False,no-clickbait
820179650743824384,8,5.875,11,False,False,1,0.5,0.6,5,0,0,0,False,no-clickbait
820163626002620416,19,4.2105263157894735,8,False,False,7,0.2,0.1,11,2,0,0,False,clickbait
820110831715291136,18,4.111111111111111,9,False,False,8,0.0,0.0,1,0,0,0,False,clickbait
820016321425346560,12,5.166666666666667,10,False,False,3,0.0,0.0,2,0,0,0,False,no-clickbait
819980170639515648,18,3.611111111111111,7,False,False,6,0.1,0.2,4,1,0,0,False,no-clickbait
819935275195441153,12,5.0,12,False,False,3,0.0,0.0,2,0,0,1,True,clickbait
819927072894230529,10,4.6,9,False,True,5,0.25,0.6666666666666667,4,1,0,0,False,clickbait
819914232800145408,14,4.785714285714286,9,False,False,4,0.19999999999999998,0.35555555555555557,4,0,0,0,False,no-clickbait
819912896033550337,8,5.0,12,False,False,2,0.25,0.3333333333333333,3,0,0,0,False,no-clickbait
819904687960948736,11,4.909090909090909,10,False,False,4,0.0,0.0,2,0,0,0,False,no-clickbait
819874619830206466,6,5.5,7,False,False,1,0.0,0.0,2,0,0,0,False,no-clickbait
819856354680733700,12,4.75,9,False,False,3,0.0,0.0,3,0,0,0,False,no-clickbait
819792112069640192,11,5.0,9,False,False,1,0.0,0.0,6,0,0,0,False,no-clickbait
819785376436875268,11,4.454545454545454,9,False,False,5,0.0,0.0,2,0,0,0,False,clickbait
819716614249652224,14,5.357142857142857,9,False,False,3,-0.6,0.5,1,0,0,0,False,no-clickbait
819697985919578114,9,5.222222222222222,8,False,False,1,0.0,0.0,5,1,0,0,False,no-clickbait
819685430765428736,10,5.9,11,False,False,1,0.0,0.0,2,0,0,0,False,no-clickbait
819661485202952192,17,5.0,10,False,False,5,0.5,0.9166666666666667,4,0,0,0,False,no-clickbait
819619483153207296,8,7.125,13,False,False,1,0.25,0.3333333333333333,3,0,0,0,False,no-clickbait
819613650767986689,9,5.888888888888889,8,False,False,1,0.0,1.0,1,0,0,0,False,no-clickbait
819608653200232449,17,3.764705882352941,7,False,False,6,0.06818181818181818,0.2606060606060606,3,0,0,0,False,no-clickbait
819606729956716544,7,5.285714285714286,14,False,False,2,0.0,0.0,2,0,0,0,False,no-clickbait
819583981435895809,3,3.3333333333333335,5,False,False,0,0.0,0.0,1,0,1,1,True,clickbait
819567295936757760,11,5.636363636363637,10,False,False,2,0.0,0.0,11,2,0,0,False,no-clickbait
819567116122812416,8,5.25,11,False,True,2,-0.25,0.5,4,1,1,0,False,clickbait
819514919947214848,11,5.181818181818182,9,False,False,2,0.13636363636363635,0.45454545454545453,0,0,0,0,False,no-clickbait
819504125398368257,12,6.833333333333333,14,False,False,1,0.0,0.0,4,0,0,0,False,no-clickbait
819476009699315713,13,3.5384615384615383,7,True,False,7,0.2,0.30000000000000004,0,0,0,1,True,clickbait
819460866798194690,13,5.230769230769231,10,False,False,3,-0.016666666666666663,0.6166666666666667,2,0,0,0,False,no-clickbait
819416370278526977,10,5.3,9,False,False,4,0.2,0.2,6,0,2,0,False,no-clickbait
819399566277640193,1,4.0,4,False,False,0,0.0,0.0,1,0,0,0,False,clickbait
819374187320053761,13,4.538461538461538,8,False,False,5,0.27878787878787875,0.39999999999999997,5,0,0,1,True,no-clickbait
819357509756407808,8,6.125,12,True,False,2,-0.2916666666666667,0.5416666666666666,0,0,0,0,False,clickbait
819354274232696832,18,3.5,8,True,False,3,-0.09375,0.3,4,0,0,0,False,no-clickbait
819340660364996609,14,4.5,10,False,False,2,0.0,0.0,11,1,0,0,False,no-clickbait
819317728280510464,18,4.166666666666667,8,False,False,7,0.22878787878787876,0.40151515151515155,2,0,0,0,False,no-clickbait
819316712201801728,8,4.875,9,False,False,2,0.0,0.0,6,1,0,0,False,no-clickbait
819293309709340672,14,4.357142857142857,13,False,False,6,0.0,0.0,5,0,0,2,True,no-clickbait
819269539384950789,9,5.0,8,False,False,1,0.0,0.0,11,1,0,0,False,no-clickbait
819269068754735113,14,4.642857142857143,7,False,False,4,0.0,0.35555555555555557,3,0,0,0,False,no-clickbait
819266325457539072,13,4.846153846153846,8,False,False,4,0.475,0.8,2,0,0,0,False,clickbait
819261945584857088,9,6.444444444444445,11,False,False,2,0.0,0.0,1,0,0,0,False,no-clickbait
819253810157776896,14,4.857142857142857,12,False,False,5,-0.5,0.5,2,1,0,0,False,no-clickbait
819234509430341632,11,4.363636363636363,9,False,False,4,0.0,0.0,2,0,0,0,False,no-clickbait
819226576038625285,11,5.7272727272727275,8,False,False,1,0.0,0.0,4,0,0,0,False,no-clickbait
819182474269863938,12,5.166666666666667,10,False,False,4,0.0,0.0,8,1,0,0,False,no-clickbait
819140754169806848,16,6.0625,12,False,False,7,0.0,0.0,4,1,0,0,False,no-clickbait
819126738349334528,15,6.333333333333333,10,False,False,4,0.0,0.0,8,1,0,0,False,no-clickbait
819122861826830336,12,5.583333333333333,15,False,False,3,0.0,0.0,4,0,0,0,False,no-clickbait
819111729078665216,12,4.0,8,False,False,6,0.0,0.0,4,1,0,0,False,no-clickbait
819102603359485952,12,5.833333333333333,11,False,False,2,0.13636363636363635,0.45454545454545453,2,0,0,0,False,no-clickbait
819086978826178561,9,7.222222222222222,12,False,False,2,0.0,0.375,1,0,0,0,False,no-clickbait
819021044673605633,11,4.7272727272727275,10,False,False,3,0.0,0.0,4,0,0,0,False,no-clickbait
818972041290326017,13,4.0,8,False,False,7,0.5,0.5,4,0,0,0,False,clickbait
818955618056859648,13,5.846153846153846,10,False,False,3,0.0,0.0,2,0,0,0,False,no-clickbait
818936706757820416,16,5.5625,13,False,False,6,0.5,0.5,2,0,0,3,True,no-clickbait
818920387547435008,12,4.5,10,False,False,2,0.0,0.0,9,0,1,0,False,no-clickbait
818869013937799169,9,5.555555555555555,14,False,False,5,0.0,0.0,2,0,1,0,False,clickbait
818865001230454784,12,6.083333333333333,11,False,False,3,0.0,0.0,4,0,0,0,False,no-clickbait
818825066595098624,14,5.357142857142857,12,False,False,4,-0.15555555555555559,0.2888888888888889,21,5,0,0,False,no-clickbait
818823229271904256,11,5.363636363636363,12,False,False,2,0.0,0.25,4,0,0,0,False,no-clickbait
818771646341386240,13,5.230769230769231,9,False,False,3,0.0,0.0,1,0,0,0,False,no-clickbait
818735382791618560,11,5.0,12,False,False,3,0.0,0.0,7,0,0,0,False,no-clickbait
818711980173312000,15,4.666666666666667,9,False,False,5,0.0,0.0,9,0,0,0,False,no-clickbait
818690643845349376,7,5.714285714285714,9,False,False,0,0.0,0.0,2,0,0,0,False,no-clickbait
818646041742319617,11,6.818181818181818,16,False,False,1,0.0,0.0,11,1,0,0,False,no-clickbait
818614341951950849,14,5.214285714285714,10,False,False,4,0.0,0.4,2,0,0,0,False,no-clickbait
818598498534912001,12,4.666666666666667,8,False,False,5,-0.05,0.2,1,0,0,0,False,no-clickbait
818593324143624192,12,4.333333333333333,11,False,True,9,0.0,0.0,3,0,1,2,True,clickbait
818577501270249472,8,7.0,9,False,False,0,0.0,0.0,4,0,0,0,False,no-clickbait
818547907876048899,10,5.7,15,False,False,2,0.0,0.0,13,2,0,0,False,no-clickbait
818527385272385536,10,5.1,10,False,False,3,0.25,0.3333333333333333,3,0,0,1,True,clickbait
818498826470354944,13,5.230769230769231,8,False,False,0,-0.30000000000000004,0.55,4,0,0,0,False,no-clickbait
818495215099060224,8,6.5,11,False,False,4,0.0,0.0,7,0,0,0,False,no-clickbait
818487693881516036,10,4.9,14,False,False,3,0.0,0.0,5,2,0,0,False,no-clickbait
818451769206468611,12,4.666666666666667,8,False,False,5,-0.05,0.2,1,0,0,0,False,no-clickbait
818445975526187008,14,5.428571428571429,16,False,False,4,0.0,0.0,4,0,0,0,False,no-clickbait
818360160448028672,7,5.714285714285714,8,False,False,0,0.0,0.0,1,0,0,0,False,no-clickbait
818356657168252928,14,4.285714285714286,7,False,False,6,0.0,0.0,5,0,1,0,False,no-clickbait
818351916598104064,10,5.9,12,False,False,2,0.3,1.0,6,0,0,0,False,no-clickbait
818332764969795584,6,7.5,12,False,False,1,0.0,0.0,2,0,0,0,False,no-clickbait
818303263841751040,11,5.7272727272727275,12,False,False,3,0.625,0.275,4,0,0,1,True,no-clickbait
818291210452344832,10,4.3,11,False,False,2,0.0,0.0,6,2,0,0,False,no-clickbait
818179225215565825,22,3.909090909090909,11,False,False,9,0.7,0.75,5,1,0,0,False,no-clickbait
818160344036233218,17,5.647058823529412,11,False,False,6,-0.15555555555555556,0.4611111111111111,2,0,0,0,False,no-clickbait
818158132358774784,9,4.777777777777778,8,False,False,2,0.08484848484848484,0.2606060606060606,1,0,0,1,True,no-clickbait
818155314780454913,11,6.363636363636363,12,False,False,2,0.0,0.0,5,0,0,0,False,no-clickbait
818149887606976512,14,5.571428571428571,11,False,False,3,0.13636363636363635,0.45454545454545453,10,3,0,0,False,no-clickbait
818149842807652352,10,5.9,9,False,False,2,0.0,0.0,4,0,1,0,False,no-clickbait
818147255085469698,18,3.9444444444444446,9,False,False,8,0.0,0.0,2,1,0,0,False,no-clickbait
818135505258811399,1,3.0,3,False,False,0,0.0,0.0,1,0,0,0,False,clickbait
818131582791929856,17,5.411764705882353,12,False,False,7,0.425,0.825,1,0,0,0,False,no-clickbait
818127659968372736,11,5.181818181818182,12,False,False,6,0.0,0.0,3,0,1,1,True,no-clickbait
818126696339697664,13,5.384615384615385,13,False,False,4,0.0,0.0,4,1,0,0,False,no-clickbait
818125124125609984,17,4.9411764705882355,10,False,False,6,-0.3,0.6,1,0,0,0,False,no-clickbait
818117561590157312,14,4.571428571428571,8,False,False,6,0.0,0.0,5,0,0,0,False,no-clickbait
818094664003764224,10,4.2,8,False,False,5,0.4000000000000001,0.9,4,0,0,0,False,no-clickbait
818078323146391553,9,5.111111111111111,7,False,False,2,0.3,0.5,5,0,0,0,False,no-clickbait
818069748600565761,14,4.5,9,False,False,5,-0.1375,0.475,1,0,0,0,False,no-clickbait
818067154440482816,12,4.583333333333333,9,False,False,4,-0.0951388888888889,0.58125,2,0,0,0,False,no-clickbait
818019417963380737,8,4.75,7,False,False,2,0.0,0.0,1,0,0,0,False,no-clickbait
818006861580537857,15,4.466666666666667,11,False,False,4,-0.625,1.0,3,1,1,0,False,no-clickbait
817943305774395392,16,5.0,10,False,False,5,0.03125,0.15625,3,0,0,0,False,no-clickbait
817915409861111809,19,5.0,11,False,False,5,-0.15000000000000002,0.4,3,0,0,0,False,no-clickbait
817894361610522624,21,4.0476190476190474,7,False,False,11,0.6,1.0,8,1,0,0,False,no-clickbait
817891133166669826,16,4.375,10,False,False,5,0.025,0.675,2,0,0,0,False,no-clickbait
817833355978870784,13,4.6923076923076925,8,False,False,4,-0.16666666666666666,0.06666666666666667,5,1,0,0,False,no-clickbait
817800976207777792,17,3.6470588235294117,8,False,False,9,0.35714285714285715,0.75,1,0,0,1,True,no-clickbait
817792925627285505,13,4.384615384615385,9,False,False,3,0.0,0.0,2,0,0,0,False,no-clickbait
817784835917889537,7,6.428571428571429,8,False,False,1,-0.2,0.0,2,0,0,0,False,no-clickbait
817758455410950145,9,5.555555555555555,12,False,False,1,0.2857142857142857,0.5357142857142857,3,0,0,0,False,no-clickbait
817735058228383744,18,4.055555555555555,8,False,False,8,-0.0851851851851852,0.262962962962963,2,1,0,0,False,no-clickbait
817718389078691840,13,5.6923076923076925,12,False,False,3,-0.03333333333333334,0.13333333333333333,4,0,0,0,False,clickbait
817678679014830085,4,5.25,7,False,False,1,0.0,0.0,1,0,0,0,False,clickbait
817578573796175873,14,4.714285714285714,8,False,False,3,0.2,0.30000000000000004,3,0,0,0,False,no-clickbait
817546350791426048,2,5.5,6,False,False,0,0.0,0.0,2,0,0,0,False,clickbait
817522213175836672,9,5.555555555555555,9,False,False,2,0.0,0.0,1,0,0,0,False,clickbait
817516348314185728,16,3.5625,7,False,False,8,0.25,0.3333333333333333,3,1,0,1,True,no-clickbait
817513083824472064,9,6.333333333333333,11,False,False,2,0.25,0.375,1,0,0,0,False,no-clickbait
817508374925475840,17,5.647058823529412,12,False,False,5,0.0,0.0,6,1,0,0,False,no-clickbait
817506090350968832,12,5.166666666666667,14,False,False,4,0.5,0.5,8,0,0,0,False,no-clickbait
817453205672103937,13,4.769230769230769,12,False,False,1,0.0,0.0,6,0,0,0,False,no-clickbait
817412740931325952,9,5.222222222222222,8,False,False,2,0.0,1.0,9,1,0,0,False,no-clickbait
817402601356619776,10,4.9,8,False,True,4,0.45,0.8500000000000001,3,0,0,0,False,clickbait
817389264065482753,11,5.363636363636363,12,False,False,2,-0.16666666666666666,0.16666666666666666,5,1,0,0,False,no-clickbait
817376202373664768,11,4.909090909090909,8,False,True,4,0.2,0.2,2,0,0,0,False,no-clickbait
817332918020374528,14,4.5,7,False,False,5,-0.4,0.7,4,1,0,0,False,no-clickbait
817322634627129344,9,5.333333333333333,8,False,False,1,0.0,0.0,6,1,0,0,False,no-clickbait
817295837432782848,11,6.7272727272727275,13,False,False,2,0.0,0.0,1,0,0,0,False,no-clickbait
817270226555281409,13,4.846153846153846,10,False,False,7,-0.24375000000000002,0.65,3,0,0,0,False,no-clickbait
817251357614751745,11,5.545454545454546,10,False,False,1,0.13636363636363635,0.45454545454545453,1,0,0,0,False,no-clickbait
817210096195371008,16,5.0,9,False,False,2,-0.35833333333333334,0.5466666666666666,4,0,0,0,False,no-clickbait
817196321534865409,7,3.2857142857142856,7,False,False,0,0.0,0.0,2,0,0,0,False,clickbait
817164567046406146,7,4.285714285714286,6,False,False,1,0.0,0.0,2,0,0,0,False,no-clickbait
817114183095484416,13,4.384615384615385,7,False,False,4,0.43333333333333335,0.43333333333333335,5,0,0,0,False,no-clickbait
817043006217920512,18,5.333333333333333,14,False,False,6,0.13636363636363635,0.45454545454545453,1,0,0,0,False,no-clickbait
817008266412748800,11,5.090909090909091,10,False,False,4,0.0,0.375,1,0,0,0,False,no-clickbait
816899560434008064,17,5.0588235294117645,16,False,False,9,0.0,1.0,1,0,0,0,False,clickbait
816887013496549376,7,5.428571428571429,14,False,False,2,0.7500000000000001,0.9,5,1,1,0,False,no-clickbait
816879149486784512,11,3.909090909090909,10,True,False,5,0.0,0.0,0,0,0,0,False,clickbait
816878144112107520,13,4.6923076923076925,10,False,False,2,0.1,0.0,5,0,0,0,False,no-clickbait
816831816191459328,15,4.866666666666666,8,False,False,5,0.0,0.0,2,0,0,0,False,no-clickbait
816819100169207808,9,5.0,13,False,False,4,0.5,0.5,6,1,0,0,False,clickbait
816777484800757760,15,4.666666666666667,9,False,False,5,0.15,0.45,1,0,0,0,False,no-clickbait
816763664552312841,14,5.928571428571429,11,False,False,3,0.0,0.06666666666666667,1,0,0,0,False,no-clickbait
816746031345975296,10,5.5,9,False,False,2,0.0,0.0,7,0,0,0,False,no-clickbait
816738485168173056,10,6.7,12,False,False,2,-0.125,0.375,4,0,0,0,False,no-clickbait
816681061782605825,15,3.7333333333333334,7,False,False,7,0.25,0.75,1,0,0,1,True,no-clickbait
816664491047944192,12,4.166666666666667,7,True,False,4,0.0,0.0,0,0,0,0,False,clickbait
816651157896568832,8,5.75,9,False,False,2,0.0,0.0,3,0,0,0,False,no-clickbait
816647507753181184,15,4.933333333333334,9,False,False,4,-0.07142857142857142,0.14285714285714285,5,0,0,0,False,no-clickbait
816608594057691136,9,7.0,11,False,False,4,0.3333333333333333,0.5,3,0,0,0,False,no-clickbait
816596468140310528,13,5.923076923076923,12,False,False,5,-0.5,1.0,8,2,0,0,False,no-clickbait
816508207166267398,13,4.461538461538462,11,False,False,4,-0.1,0.1,2,0,0,0,False,no-clickbait
816482929475874816,11,4.909090909090909,8,False,False,3,-0.12000000000000001,0.47,2,0,0,0,False,no-clickbait
816422705234841601,14,4.571428571428571,8,False,False,5,0.0,0.0,3,0,0,0,False,no-clickbait
816412360369991681,6,5.666666666666667,9,False,False,0,0.0,0.0,1,0,0,0,False,no-clickbait
816402511330496512,9,4.666666666666667,8,False,False,1,0.13636363636363635,0.45454545454545453,3,0,0,0,False,no-clickbait
816394523802791936,10,7.6,16,False,False,2,0.0,0.0,6,1,0,0,False,no-clickbait
816343152692961280,12,4.75,10,False,False,3,0.2,0.6,4,0,0,0,False,no-clickbait
816332088609796096,18,3.888888888888889,11,False,False,8,0.4666666666666666,0.3888888888888889,2,2,0,1,True,no-clickbait
816272157412040704,10,4.5,9,False,False,4,0.0,0.0,2,0,0,0,False,clickbait
816250509589786624,11,4.545454545454546,7,False,False,4,-0.2,0.4,6,2,0,0,False,no-clickbait
816098003870171136,9,5.555555555555555,8,False,False,3,0.0,0.0,2,0,0,0,False,no-clickbait
815961155462164480,12,5.583333333333333,9,False,False,3,0.0,0.0,16,2,0,0,False,no-clickbait
815957079173332992,15,4.0,8,False,False,6,0.0,0.0,4,1,0,0,False,no-clickbait
815950840162820098,9,6.111111111111111,12,False,False,1,0.06818181818181818,0.2772727272727273,2,0,0,0,False,no-clickbait
815941639835369476,14,4.0,9,False,False,5,0.0,0.0,3,0,0,0,False,no-clickbait
815902997729443840,9,5.888888888888889,14,False,False,4,0.0,0.0,6,0,0,0,False,no-clickbait
815900483600662529,13,4.923076923076923,8,False,False,5,0.0,0.0,2,0,0,0,False,no-clickbait
815870290672685056,12,6.083333333333333,12,False,False,3,0.05000000000000002,0.5,2,0,0,0,False,no-clickbait
815856260008525824,17,5.0588235294117645,13,False,False,6,0.0,0.0,4,0,0,0,False,no-clickbait
815843670863859712,15,6.066666666666666,14,False,False,4,-0.2,0.0,4,0,0,0,False,no-clickbait
815833763838099456,14,5.214285714285714,16,False,False,3,0.0,0.0,5,0,0,0,False,no-clickbait
815711122825347072,4,4.0,6,False,False,2,0.0,0.0,1,0,0,0,False,clickbait
815701701818744832,6,5.0,8,False,False,2,0.0,0.0,3,0,3,0,False,clickbait
815671694534864896,10,5.3,10,False,False,3,0.2,0.3,4,1,0,0,False,no-clickbait
815636075611885568,13,5.230769230769231,10,False,False,2,-0.4,0.4,6,0,0,0,False,no-clickbait
815626899103842308,14,4.285714285714286,9,False,False,7,0.45,0.75,1,0,0,2,True,no-clickbait
815616387083337728,18,4.833333333333333,11,False,False,7,0.018181818181818174,0.42727272727272725,8,0,0,0,False,clickbait
815599649625083905,8,5.625,11,False,False,3,0.0,0.0,1,0,0,0,False,clickbait
815501573073891328,15,4.866666666666666,8,False,False,4,0.13636363636363635,0.45454545454545453,6,0,0,0,False,no-clickbait
815490518276775936,14,3.642857142857143,7,False,True,8,0.1875,0.4375,2,0,0,0,False,clickbait
815490285996216320,11,6.454545454545454,12,False,False,3,0.5,0.75,4,0,0,0,False,no-clickbait
815465988078583808,16,4.5,10,False,False,7,0.3375,0.5874999999999999,1,0,0,2,True,clickbait
815446229542957057,11,3.5454545454545454,6,True,False,5,0.2708333333333333,0.5333333333333333,0,0,0,1,True,clickbait
815417234998882304,9,6.111111111111111,17,False,False,2,0.375,0.1,5,0,1,0,False,clickbait
815400930313113600,12,5.0,13,False,False,4,-0.4,0.7,5,0,0,0,False,clickbait
815397751613755392,8,6.875,13,False,False,1,0.9,1.0,2,0,0,0,False,no-clickbait
815395169101029376,10,3.8,5,False,False,3,0.4787878787878788,0.6515151515151515,5,0,0,1,True,clickbait
815393936739041280,2,7.0,8,False,False,0,-0.05,0.0,1,0,0,0,False,clickbait
815358159485370368,16,3.9375,7,False,False,7,0.20952380952380953,0.3714285714285714,3,1,0,0,False,clickbait
815339257518837761,15,4.533333333333333,10,False,False,4,0.36818181818181817,0.7272727272727273,2,0,0,0,False,no-clickbait
815286910667124736,13,4.615384615384615,7,False,False,3,0.17045454545454544,0.45454545454545453,5,0,1,0,False,clickbait
815218204851261440,14,5.714285714285714,10,False,False,2,0.0,0.0,23,3,0,0,False,no-clickbait
815169386851880962,11,4.636363636363637,9,False,False,3,0.0,1.0,5,0,0,0,False,no-clickbait
815084954962956288,8,5.875,13,False,True,4,0.5,0.7,4,0,1,0,False,clickbait
814954220147372032,16,4.125,8,False,False,7,0.1,0.2,2,0,0,0,False,no-clickbait
814939681552887808,12,3.6666666666666665,6,False,False,5,0.0,0.0,23,6,0,2,True,clickbait
814882755565780992,19,4.421052631578948,13,False,False,6,-0.20833333333333331,0.43333333333333335,8,0,2,0,False,no-clickbait
814843488051331073,12,5.833333333333333,11,False,False,4,0.0,0.0,4,0,0,0,False,no-clickbait
814766717234778112,19,4.368421052631579,11,False,False,9,0.0,0.0,2,0,0,1,True,clickbait
814722193754128384,14,5.142857142857143,9,False,False,2,0.0,0.0,2,0,0,0,False,no-clickbait
814690483062476800,14,3.642857142857143,7,False,False,7,0.25,0.75,13,1,0,0,False,clickbait
814661287519092737,10,5.6,12,False,False,1,0.0,0.0,4,0,0,0,False,no-clickbait
814659524321832961,10,3.8,7,True,False,3,0.2,0.5,0,0,0,1,True,clickbait
814520615751270400,10,5.5,11,False,False,3,0.0,0.0,3,0,0,0,False,no-clickbait
814519604399763456,12,4.583333333333333,9,False,True,5,-0.125,0.375,2,0,0,0,False,clickbait
814492778986110977,11,5.2727272727272725,10,False,False,2,0.0,0.0,1,0,0,0,False,no-clickbait
814489359646912512,18,4.0,8,False,False,8,0.0,0.0,2,0,0,0,False,clickbait
814486480051650561,6,5.5,10,False,False,2,0.0,0.0,1,0,0,0,False,no-clickbait
814483641883574272,23,3.739130434782609,9,False,False,14,-0.16666666666666666,0.16666666666666666,4,0,0,0,False,no-clickbait
814441686256521216,12,5.166666666666667,11,False,False,3,0.0,0.0,9,2,0,0,False,no-clickbait
814387737289748481,13,5.923076923076923,10,False,False,3,0.0,0.0,15,1,0,0,False,clickbait
814335390156996610,11,4.2727272727272725,9,False,False,3,-0.04999999999999999,0.7,6,0,1,1,True,no-clickbait
814292095099949056,10,4.1,6,False,False,3,0.13636363636363635,0.45454545454545453,2,0,0,0,False,no-clickbait
814290030013386752,8,5.125,8,False,False,2,0.0,0.0,4,0,0,0,False,no-clickbait
814267447276687360,16,4.3125,10,False,False,8,0.0,0.0,2,0,1,1,True,clickbait
814261198933856256,1,0.0,0,False,False,0,0.0,0.0,0,0,0,0,False,clickbait
814257482893840384,11,5.909090909090909,10,False,False,2,0.0,0.5333333333333333,3,0,0,0,False,no-clickbait
814210613362704384,15,4.933333333333334,10,False,False,2,-0.2,0.4,6,0,0,0,False,no-clickbait
814190707741171712,12,5.0,8,False,False,4,0.5,0.5,3,0,0,0,False,no-clickbait
814152228646879232,15,4.8,8,False,False,6,-0.16666666666666666,0.8333333333333333,3,0,0,0,False,no-clickbait
814148936478978048,9,4.333333333333333,9,False,False,3,0.0,0.3,2,0,0,0,False,no-clickbait
814123349450309632,21,4.238095238095238,10,False,False,7,-0.19999999999999998,0.4000000000000001,2,0,0,0,False,no-clickbait
814087712793886723,6,7.333333333333333,12,False,False,1,0.0,0.0,3,0,0,0,False,no-clickbait
814069127644119044,14,4.928571428571429,9,False,False,4,0.2,0.2,2,0,0,0,False,no-clickbait
814034406272663552,13,4.153846153846154,8,False,False,9,0.0,0.0,1,0,0,2,True,clickbait
814012404036157440,13,4.769230769230769,8,False,False,6,0.0,0.0,1,0,1,2,True,no-clickbait
814003018630889472,15,4.733333333333333,7,False,False,4,0.5,0.5,7,0,0,0,False,no-clickbait
813973037024481280,13,4.6923076923076925,12,False,False,3,0.0,0.0,4,1,0,0,False,no-clickbait
813927454918279173,16,4.3125,8,False,False,7,0.25,0.3333333333333333,3,0,0,0,False,no-clickbait
813907184476155904,9,4.555555555555555,10,False,False,4,0.0,0.0,1,0,0,0,False,no-clickbait
813846749597016064,12,4.666666666666667,8,False,True,4,0.0,0.0,5,0,0,1,True,no-clickbait
813766391723597824,9,6.333333333333333,9,True,False,1,0.0,0.0,2,0,0,0,False,no-clickbait
813765258884026368,8,5.0,8,False,False,4,0.0,0.0,1,0,1,1,True,no-clickbait
813699939301818368,12,4.666666666666667,8,False,False,2,-0.2,0.0,4,0,0,0,False,no-clickbait
813660986301358080,16,4.625,7,False,False,6,-0.75,0.9,3,0,1,1,True,clickbait
813604070510522368,10,5.7,9,False,False,3,-0.17222222222222225,0.17222222222222222,3,0,0,0,False,no-clickbait
813565439695523840,9,5.0,9,False,False,2,0.0,0.0,3,0,0,0,False,no-clickbait
813498124153012229,8,5.75,14,False,False,3,-0.4,0.4,1,1,0,0,False,clickbait
